xCoord,yCoord,zCoord,Deformation
-25.6606,9.84112,31.1275,-0.024541
27.3791,2.72273,71.4741,0.140319
-16.7545,21.5242,62.7988,-0.00330782
-1.71288,27.6713,71.8799,-0.0207486
-15.1494,-22.709,33.3682,0.0902886
28.3999,-0.197197,57.954,-0.0179554
-26.4947,9.50729,51.4665,0.0242467
26.005,-0.119295,93.0031,-0.0642066
-20.1838,18.1972,81.707,-0.0391788
21.3582,-13.4514,101.967,0.000350356
22.1868,14.7687,41.675,0.0953727
6.43679,-26.5374,90.4944,-0.0071516
-19.0751,19.0691,55.0876,-0.0234441
-9.61443,25.3903,39.5621,0.0151887
-22.1272,14.9336,66.8745,0.0851126
-15.3103,-22.5613,40.3659,0.088186
7.10671,-25.7719,23.1312,-0.00972939
-25.2116,-13.4102,71.5213,0.104658
24.7216,5.60487,97.1822,-0.00621748
26.1709,10.3027,19.9645,0.0264628
-25.2049,11.1406,44.513,0.0862927
-12.9658,21.7228,99.1487,-0.00167775
-23.9907,12.4483,91.5589,-0.048913
-2.07004,25.2138,-8.28668,-0.0133929
-16.9267,19.6741,8.58451,0.0264025
24.1401,-12.8733,37.5301,0.0757823
23.2847,-7.70583,94.5504,0.00341642
11.6944,-22.3572,-4.71643,-0.00721407
-9.69365,25.2353,36.0786,0.0856493
6.21043,26.4127,84.3559,-0.0290015
-23.5455,-12.3303,74.989,0.0191822
18.7609,-19.5031,48.2722,0.0365257
21.9387,-14.8708,91.6586,-0.00857162
-19.0125,-19.222,29.5827,-0.0219727
-24.8444,-10.7716,24.1985,-0.0433608
18.3088,19.3631,94.3586,-0.0897779
-21.9529,-18.0657,59.3846,0.0208279
-21.4646,17.0812,13.2976,-0.077261
24.7078,10.0357,86.7478,0.0149391
27.8621,0.619514,70.7348,0.0411596
-11.6827,-23.913,68.8635,0.008816
-17.6532,20.7523,88.0726,0.058351
-23.6191,-16.0033,33.1712,0.130919
28.0609,-7.60908,45.7497,0.0611606
-1.87337,26.9207,14.0481,0.00637269
27.0004,-7.35693,50.7263,0.0301723
19.0794,19.7359,75.4337,0.178902
3.64724,-26.9165,40.5518,0.124806
15.4295,21.8292,31.3444,-0.041281
-26.553,-10.4033,20.66,0.0148628
3.46566,-26.6668,47.3499,0.1237
26.4697,8.41638,12.2479,0.082895
10.8443,23.6936,84.2922,-0.0777358
17.2772,20.9228,73.2323,0.0787957
25.9312,6.98605,93.0284,-0.0023886
23.0117,-11.3829,3.59992,-0.00425339
15.8606,21.2502,64.8221,-0.0544587
27.0447,3.65818,26.1622,0.127783
20.5973,18.3565,21.4841,-0.105186
10.9711,-24.4567,38.3293,-0.0804237
-21.8518,15.6866,2.12831,0.018713
-27.7359,-7.68038,58.1461,0.0736063
12.8988,23.45,81.5323,-0.0749974
26.6467,-6.30631,54.9146,-0.0285281
27.7004,-3.12729,43.6902,0.0584021
9.43494,-24.9885,59.8206,0.205448
-26.2151,7.31048,10.08,-0.022446
-20.0103,-13.141,103.462,0.0318725
27.5196,-9.06671,64.8411,0.00967574
-26.8174,0.247758,17.038,-0.000760078
-15.6595,21.5036,53.6139,-0.0507309
-11.6014,-24.3409,51.5017,0.0593596
-22.1277,-16.7386,69.9263,0.104768
10.8534,24.495,26.564,-0.0215292
-3.03796,-26.1697,43.356,0.103462
-28.0844,-0.443482,38.1374,-0.0841132
22.6807,-17.6193,58.8044,0.0612957
-26.1296,9.06697,40.9214,0.124315
13.0503,23.9523,28.0321,0.167932
16.2402,19.4673,-4.17569,-0.0039407
26.6859,1.86329,16.3175,0.0662224
-3.62304,25.0035,101.843,-0.00488555
-6.13693,-24.5525,100.536,-0.00457394
-22.6961,-17.0101,26.8501,0.00564218
-9.65087,25.1795,81.5538,-0.0587981
1.95021,-26.3462,68.6919,-0.0228655
6.77507,24.723,-0.251849,0.00325084
-24.9522,-3.64533,96.311,0.000873804
-18.3704,-20.2821,22.0633,0.0132163
18.6582,-16.4459,92.9726,0.03335
-9.65414,-25.0028,58.4489,0.0185752
17.0243,-20.628,83.1836,-0.0209441
-21.5879,15.5327,86.645,0.0467851
19.0377,16.6957,-2.82348,-0.00413311
-26.978,-4.74024,75.9952,0.146857
14.9687,22.9409,77.4265,-0.0708712
19.9938,-18.5794,22.97,-0.0583049
-27.5969,7.36643,45.9345,0.00146079
-26.9984,-5.52355,82.2554,-0.0303442
-26.9031,-5.49781,42.5906,0.017498
25.8498,-5.92933,10.6939,0.102133
-13.752,-22.9452,73.1132,-0.0950749
26.8824,-4.60724,23.7579,0.0731833
27.114,-3.18222,51.5107,0.0707276
19.7844,-18.0914,11.8398,-0.0354768
27.903,-1.33543,60.1793,0.145557
24.0695,12.9361,63.6351,0.0313294
23.131,14.1945,38.3375,-0.0291103
-13.8583,23.5684,27.2465,0.078038
0.690402,26.6215,28.8475,-0.00254273
4.12868,-25.6483,11.3687,0.038204
-2.06213,-26.7985,89.5912,0.00731516
-20.7224,-17.951,30.9783,0.00666404
-23.4159,-9.95179,-1.11141,-0.00410247
-25.7339,-9.72822,0.590132,-0.032667
13.8139,-22.1713,2.27905,0.0928252
-19.4285,-20.3354,52.974,-0.0629449
-25.3746,-12.6663,58.0081,-0.0368656
10.1898,-25.3097,30.801,0.117386
-22.6932,-16.0809,14.5123,0.0820343
-13.6413,22.2189,5.10727,-0.0609093
-24.6511,11.0367,48.7802,0.0556006
6.36439,-25.5493,61.7563,-0.0567499
-16.7073,20.6616,39.7469,0.0329027
28.0154,-3.32184,49.465,0.0413315
27.1921,3.4503,33.2346,0.118825
11.3557,-24.3975,68.2097,0.0536113
-26.7523,8.95306,19.881,-0.0567973
-24.8854,-11.4331,7.52229,-0.0426896
15.5016,20.102,-3.39341,-0.00191879
25.9312,9.37342,47.4098,0.0100706
-18.3148,-20.269,22.7374,0.000400543
-27.6838,-1.76614,24.7487,0.121174
-26.8618,-3.8845,20.5451,0.0516708
22.5961,-14.2765,28.7288,0.087065
10.996,-24.7722,43.8604,-0.112902
9.41295,-23.5069,100.555,-0.00351429
26.379,8.50106,41.1061,-0.0611442
-7.10611,-24.3607,95.2747,-0.00248051
4.99257,-26.4277,75.5916,-0.00417233
-22.6374,11.2194,-3.58837,-0.00727129
25.3304,-9.58739,23.9197,-0.0652498
-15.4936,-20.0685,-3.34843,0.00583327
21.6186,17.323,34.1106,0.102217
-10.6816,-23.4448,89.7501,-0.0465127
0.438596,25.574,74.5078,0.000573874
0.696523,-26.2115,21.8158,-0.0172359
2.90598,26.1934,42.6758,0.06302
14.6882,-23.0986,56.4607,-0.0434448
-5.28346,-26.7592,2.41368,0.0327511
26.8048,7.43729,11.5251,-0.0840261
-26.4906,-6.45299,6.68455,-0.0213559
-18.6662,-18.933,75.355,0.133517
18.3507,20.172,37.788,0.227973
-15.3131,21.1393,11.3075,0.093256
17.8691,-20.9888,23.6143,0.0589275
-10.9999,23.7387,6.48297,-0.0492374
23.3615,-11.8922,16.0598,0.0742171
-24.9187,0.382748,103.135,0.0245502
-27.536,7.20884,39.5304,-0.011065
8.59396,24.7756,73.2588,-0.0769281
7.04679,26.237,37.8345,0.0800674
-0.156986,25.2713,-5.35778,-0.00858438
2.97488,-25.5379,93.6932,0.019299
24.7555,-11.4292,18.1674,0.052762
20.5192,-17.1905,6.3826,0.0135448
1.17601,26.4217,9.5066,-0.00502205
-3.60888,-26.6515,70.1638,0.0231054
19.8196,-16.7785,10.6723,-0.00246644
23.2701,9.97372,-7.12627,-0.0116578
27.6084,-4.03693,80.6112,-0.0374436
-21.9082,-15.7795,8.92497,0.0263677
21.1237,-19.3925,64.3035,0.0550747
-11.4699,22.8966,95.4374,0.00613284
-4.22551,25.8251,0.416695,-0.00776315
18.0969,-17.6923,-3.99165,0.00470161
-26.1562,7.69388,29.6346,-0.0326209
-8.80458,24.6275,18.8354,-0.0677032
-13.5442,-23.3429,49.4663,-0.0579076
26.0969,4.44754,1.87453,0.0152981
-14.8499,-22.1956,87.0901,0.0151877
-8.86018,24.1183,91.1541,-0.0448699
25.3218,-11.7789,66.4615,0.0202003
15.9677,21.2744,66.2322,-0.0697452
-10.2076,-24.5031,91.8278,0.134208
23.0095,-15.4499,66.5546,-0.0159159
-0.555754,26.3604,20.2951,-0.0107046
-27.3977,5.07334,45.9412,0.00581002
-16.7092,21.522,66.8094,0.0106061
-1.77654,25.1597,96.452,-0.00664186
25.5002,-12.7544,52.3186,-0.0446215
-1.32275,27.7515,40.6199,0.0814843
10.265,24.7147,5.77038,0.0845652
7.92816,-25.5555,37.6968,0.0945201
-11.8101,-24.3402,61.234,0.0944231
-5.52613,25.5137,29.955,0.0558176
-0.610284,25.7524,74.4729,0.0207593
7.58693,24.0735,-3.20657,-0.00193214
-21.8975,-15.4124,15.7347,0.0600266
-18.2026,19.6117,53.6516,0.0983994
1.76296,-26.3048,22.5317,0.109226
4.02194,-25.3658,92.9768,-0.00585222
25.8633,8.61212,81.3398,0.154599
-26.7924,5.06979,83.2941,-0.0770671
26.9217,4.05732,91.8303,0.123372
-25.0353,-13.4751,66.0013,0.0960901
-9.43221,25.3187,50.073,0.120851
-27.1158,-2.3925,3.16375,0.00778198
-24.5227,11.4995,69.1508,0.0578151
-25.734,-11.8909,45.2267,0.0673544
11.8778,-24.5086,48.7569,0.0710757
21.0428,-19.3813,65.2336,0.0116057
-19.8441,18.2443,55.0102,0.120894
2.44229,-26.6634,84.0097,7.29561e-05
27.2122,4.84719,72.2002,-0.00451875
-17.8356,17.7008,-8.50472,-0.01333
19.4004,16.1083,96.9028,0.0112174
-15.1957,22.0509,37.5804,0.0410893
5.83953,25.5272,80.2657,-0.0311246
9.90698,-25.6019,53.5333,0.11417
24.7016,11.1462,11.6724,-0.077719
22.9828,13.5754,17.2122,0.0238054
-15.597,-22.2035,18.7898,-0.0822459
-15.0026,21.4923,77.4463,-0.0224559
1.50765,-26.8898,38.362,-0.00466251
19.0371,16.6034,-7.11005,-0.0108434
-11.647,22.4669,0.323635,-0.0261047
-14.234,22.2953,79.4734,0.0780756
-23.0185,-15.5612,38.1218,-0.046361
9.86993,-24.8687,39.7461,-0.00993133
11.9933,-23.8789,29.274,0.0410128
4.22053,-26.2477,7.11923,0.0315228
27.3095,2.35423,33.8922,-0.00599074
25.029,3.59688,101.571,0.00545692
-15.726,-22.5905,58.5281,0.10143
-21.1403,17.5166,38.3845,-0.134627
-14.7587,-22.5877,22.2714,0.13861
-8.64235,-25.4389,57.7204,-0.0606186
-8.75095,24.2481,17.404,-0.0252999
-14.0921,22.5373,85.1335,0.0504336
22.0476,-15.8202,8.66578,0.0563076
-25.9031,-2.43229,0.532282,-0.0171247
-18.7317,-19.1381,-0.0818271,0.018594
12.7319,23.8259,71.8516,-0.0789262
22.1283,14.8675,37.7396,0.0829203
-8.67221,-24.8861,21.1386,-0.00801516
8.56921,-25.2508,85.4873,0.0730035
-17.2525,21.3339,37.0347,0.0793447
26.2858,8.121,15.7852,-0.00881886
23.0973,-17.0785,26.2258,0.0711565
-9.80579,-25.1343,63.3123,0.10363
-25.5226,-9.33645,49.7293,0.077106
-8.62152,25.2218,80.7447,-0.00997353
-23.5721,14.3344,57.8622,-0.0434784
1.02277,25.5848,3.99737,0.0433487
-24.1572,-14.0372,25.4485,0.091007
-10.0098,24.8992,16.073,0.0291679
-10.4075,-24.8076,41.1793,-0.110692
3.27325,-26.236,89.6443,0.0409307
-19.5299,-16.5223,86.9843,0.0491118
-28.2496,-1.01473,60.9914,0.0412648
27.4621,2.54906,75.8073,0.00308061
26.4554,-7.17246,5.78928,-0.0139686
11.2637,-24.4194,70.2917,0.0432503
21.317,-18.5697,28.0659,0.0700781
-26.76,2.56207,74.9492,-0.0183302
24.935,-4.53708,-2.21233,0.00609028
-23.2874,-15.2124,53.7662,0.0518618
3.52304,-26.2029,41.8598,0.152732
19.2632,19.2123,9.55793,0.123891
18.4497,20.6276,30.6202,0.173341
-7.77266,-25.9747,62.596,0.0711296
26.0441,-5.22696,90.302,-0.0628984
7.1201,-24.2728,-3.35048,0.00738943
-27.7819,-3.79183,29.6578,0.0673001
9.5065,-25.3531,5.01944,-0.0118284
-28.4081,-0.33684,45.2053,-0.037837
-2.16265,25.2187,-4.65071,-0.00163555
-24.3717,13.3979,52.9825,0.0979362
-14.1845,-22.3561,14.6531,0.00335836
18.2813,20.329,27.9116,0.0215864
-11.1355,22.6864,101.35,0.00275183
-12.5935,-23.8875,14.016,0.0674016
26.3345,-3.84852,1.17407,-0.0104923
22.571,-13.4972,0.248765,0.0270917
27.2109,4.75466,77.0955,-0.0447352
14.8545,-22.7094,42.4838,-0.0134705
-2.14568,24.877,86.857,0.0355055
-8.0167,24.0013,-2.57625,-0.00276172
19.1995,18.9526,11.6996,0.0125597
7.63224,24.0909,-6.82547,-0.0105721
24.3059,-13.0764,40.9875,0.0536697
-4.1138,25.1073,5.99972,0.0446324
1.56557,-26.4791,32.2435,0.0431793
27.4941,-0.906686,8.57966,-0.0131973
27.9812,-0.378339,66.5619,-0.10781
20.6014,17.7597,41.0205,-0.15003
-14.7971,-22.6259,22.9598,0.0846748
-24.8479,-2.23227,-7.87448,0.0125334
16.6376,21.6778,31.3715,-0.0679014
-27.0033,0.642824,41.6906,0.0535357
13.1004,23.7466,43.3269,0.0203004
-26.0847,7.10328,3.26034,0.0674863
22.554,15.3424,31.226,0.0606129
26.8126,6.65805,81.3759,0.134149
-13.9329,21.3068,96.9187,0.00808668
2.86131,-25.2217,95.0854,0.00129938
-24.4394,6.33189,102.369,-0.00721169
27.8002,-1.29894,64.278,0.0673988
-27.4818,-0.523245,35.3222,-0.101734
18.2889,17.2457,-7.84132,0.012826
22.0998,-15.7956,6.88867,0.0366006
11.534,25.0725,49.5982,0.0543556
9.00699,-25.636,41.0997,-0.129584
24.6998,11.0279,55.8249,0.0391014
-13.0109,-23.4098,82.8853,-0.124426
-24.3792,-6.62385,98.3413,0.00853622
-22.8087,-17.2749,65.7311,0.0611789
-5.19378,-25.9301,41.9053,0.189815
21.1723,17.1649,28.4577,0.0726182
-24.4433,13.5993,58.5652,0.0807943
27.4898,-6.65633,14.958,0.0521157
1.37099,-27.2338,84.146,0.0189124
22.2244,-17.7732,27.1143,0.0191706
-26.6416,-5.0428,61.0765,0.0618956
-22.7462,-14.4363,24.1039,-0.0459408
8.93344,25.0851,29.4031,0.0210643
-26.1743,9.91798,70.5642,-0.0699925
-25.6878,8.26891,10.849,0.114626
-4.75055,-26.0719,74.2889,-0.0275211
-9.7156,23.9088,94.7257,-0.00288177
-17.0717,19.8296,6.46228,0.0796552
-24.9202,-10.931,67.1731,0.124912
2.01865,25.9814,6.59301,0.00719857
-9.69451,24.6177,22.258,0.167443
7.45676,-25.7535,62.5654,0.061075
-12.8775,-24.021,64.702,-0.0741142
-5.34641,-26.7302,45.2934,-0.0237181
-26.9554,2.73653,79.1535,-0.0133742
-8.59644,-24.9036,20.3927,-0.0481915
2.02192,28.2425,45.2391,-0.0331025
10.308,-24.9825,17.468,-0.000989199
12.2016,23.5889,91.2634,-0.0256381
27.4834,2.01145,14.2475,-0.0529201
18.9428,19.2345,36.9364,-0.038787
25.7374,10.1485,63.6468,0.0155704
-12.3092,-23.8024,8.52578,0.0454991
-27.802,4.26391,60.7582,-0.0167572
-18.4622,-19.7441,42.965,0.163798
9.69624,25.2487,69.13,0.0296395
27.233,4.97892,18.5463,-0.0914646
-28.3138,0.631893,77.7559,-0.0249507
20.1528,-18.9474,28.6363,-0.0252721
11.1565,24.8446,37.7767,0.123728
24.3735,11.4458,29.8587,0.0153034
5.68304,24.614,-3.20028,-0.0019443
-22.5554,13.0191,92.7769,0.00189912
9.74383,24.8899,74.6858,0.0432911
-21.5845,14.7051,92.7251,-0.0025512
-24.6167,-0.235382,-8.58077,-0.0195811
11.7736,23.8303,77.4102,0.000643969
20.5633,17.8623,82.3985,0.122677
-10.7852,24.8755,80.1024,0.0236316
-2.16534,26.4797,1.90261,-0.00509977
-0.796803,25.1283,92.4211,-0.0131714
24.9279,4.29241,-5.77278,-0.00649917
27.1444,7.52407,44.5293,0.0674508
3.87978,26.776,32.8883,-0.0153347
-24.6211,9.3327,92.8972,0.00845969
-3.53518,27.0854,38.2215,0.0620053
-23.589,13.6892,31.2558,-0.0422792
8.98325,-24.4506,93.9348,-0.00270367
-23.2018,15.2811,53.0091,0.127832
-18.7626,20.0744,47.3648,0.151729
22.4438,15.4949,73.3906,-0.0192666
-24.8068,10.6272,28.966,0.0748537
-21.4056,16.1581,29.9892,0.0725605
-15.7575,-22.473,59.9762,0.190919
-25.2608,-0.374336,-3.61107,0.00251007
21.0183,-16.5407,68.8002,0.10584
-23.3879,11.6964,4.9745,-0.0120382
-19.4086,-16.4226,87.8982,0.0856016
27.344,-0.912766,82.1045,-0.130116
20.7075,-17.2436,55.261,-0.0231197
-13.3594,21.5144,-6.21621,-8.34465e-06
3.55016,25.7215,19.1026,-0.0269063
27.5767,-2.72967,76.4349,-0.0351522
-4.67759,25.4724,74.4471,0.0431058
6.6718,23.0047,103.462,0.0290004
-17.691,-18.0854,-4.90103,0.000628471
-2.53523,26.7213,31.3091,0.042544
24.59,11.3082,36.9505,0.0401978
3.9804,24.7658,86.0555,0.0779989
23.7151,14.9047,77.64,0.0663958
11.2769,24.0509,92.652,-0.00562751
-23.9952,-11.9505,90.9199,0.048207
24.9948,-7.18839,92.8647,0.0287561
14.2726,-23.8281,38.9836,0.20657
-25.1503,10.0644,82.5833,0.0251422
-20.951,15.5713,92.6919,-0.00978899
-9.47045,-25.0748,47.4205,0.154616
-26.4724,-8.6836,82.8778,0.0392737
-3.64749,26.2504,25.1694,0.104398
25.0373,-10.0201,49.4635,-0.0416539
25.4181,9.8819,22.034,0.00950432
23.5339,12.7618,54.3033,0.103925
-22.2522,16.181,8.42169,0.128964
-23.4877,-13.2957,36.8205,0.0266898
-13.4749,23.9057,49.3669,-0.0424893
26.8004,4.37336,3.8531,-0.154588
11.2601,24.9335,41.1838,0.0301473
-18.957,-20.3945,39.2507,-0.0867586
10.1931,-25.506,36.2437,0.117552
-26.2984,-10.0658,27.9145,0.0728056
-25.0047,3.56058,-2.9513,0.00509787
-16.9541,20.1034,20.2737,-0.00178051
-13.8471,23.8071,38.1966,0.112859
-0.459906,-25.9947,23.9807,0.0770972
8.15993,-25.7155,22.4553,0.1308
13.8808,22.7401,49.5658,-0.052541
26.0308,-9.87453,25.2934,-0.0309867
-24.592,13.2005,39.6664,0.0411952
19.8692,-18.1122,61.6145,0.10673
22.7166,-11.1594,-1.9144,0.00956893
4.27819,-26.1478,61.7626,-0.030719
22.3422,14.6222,55.0669,0.0430756
5.95471,-25.6562,25.2932,0.0290856
-13.8505,-24.2155,45.9557,0.187531
-9.47168,25.3406,49.2927,0.0405171
-23.87,8.18439,97.9118,-0.00607443
22.4716,14.9353,88.712,0.00607121
-22.7594,14.0859,18.1318,0.0625186
-15.0636,-17.4441,103.435,-0.034181
2.78762,25.1769,-3.12663,-0.000823855
3.1611,25.0871,98.0513,0.008219
-20.8457,-17.9664,79.5356,0.120388
0.098349,23.3195,103.714,-0.0337639
-2.17282,-25.1812,97.3174,-0.00260007
27.3439,6.14944,62.3125,0.00467277
-0.536062,-26.4942,26.0903,0.0382504
24.1836,-9.56386,5.67071,0.0739284
13.5912,-22.4866,93.4328,0.0036633
27.7346,-5.60726,19.4149,-0.0197507
20.4038,-17.534,23.6724,0.12214
24.7159,-11.426,69.3999,0.0751042
13.8412,23.4386,73.3161,0.0270646
-18.198,21.2441,49.5177,-0.0483518
-27.8315,4.53202,17.7357,0.14733
-21.3788,-15.0441,16.2365,0.0625694
-14.013,-22.7846,4.26793,0.0378795
27.6589,0.777058,60.1756,0.0315535
-17.7537,-18.1434,-2.02459,0.00638604
-25.9218,2.40484,92.3011,0.0183375
19.9798,-18.2116,62.4664,0.085947
25.3697,9.85417,67.8059,-0.0199789
-22.0294,16.1951,66.2275,-0.0148927
20.3915,-18.2273,49.7604,0.0629225
-4.51939,-26.154,15.7235,-0.0214839
21.7054,-12.905,-2.61387,-0.00290668
25.4062,-9.43818,68.6,0.104074
-8.93999,23.9958,3.65265,-0.0451962
-19.4867,-19.4647,35.2174,-0.0470933
18.7923,20.2007,55.0571,0.0941379
-26.5036,-9.99429,33.9606,-0.0344217
-6.29958,26.605,56.2151,0.00892425
-25.4846,-10.3723,12.2306,0.058152
13.2942,24.0675,39.0989,0.17098
-23.4217,-9.39251,102.048,0.00824332
-26.126,-10.5019,58.1147,-0.00203013
26.5889,-5.67058,23.7606,-0.0705384
-5.41974,-26.7416,46.7008,-0.107398
12.029,-24.2199,36.9551,0.014257
25.425,-11.3904,47.3384,0.104377
22.6109,-16.9705,33.9886,0.00692248
0.762766,27.7929,33.4797,0.0426917
4.31823,-26.4605,1.59671,-0.038178
-3.60105,26.3465,22.2991,0.111299
-25.857,8.94968,35.3489,0.0963001
16.0205,-21.157,83.762,0.0878799
27.1778,2.15554,84.9283,0.0622809
-3.15296,-24.9437,95.0694,-0.0235412
16.658,21.4134,37.7779,0.0229349
-21.3454,16.5585,49.5585,0.0791752
-25.1092,9.99014,49.4966,-0.0238702
8.35531,-26.0581,16.2316,-0.0319679
-0.871493,-26.4556,41.9085,0.125273
-22.124,16.4705,21.5043,-0.0290356
-20.6524,17.8541,66.2669,-0.134447
9.88273,-25.6553,54.9502,0.177862
-20.207,15.2033,101.543,-0.000700474
-26.632,7.30952,1.76937,0.0212463
5.87745,25.4638,-0.357942,0.0117147
-9.43138,25.2086,87.1089,-0.0356526
25.3313,-1.59208,-1.42985,0.0183945
-26.7955,-4.3853,5.39134,0.0902877
6.62785,25.3268,23.214,0.0438571
12.9797,23.0173,6.31864,-0.0921646
-21.7304,13.7188,93.4338,0.0205319
17.4685,21.7596,17.2937,-0.0360454
-19.229,-14.9535,93.5891,0.00772929
-28.115,1.11575,84.93,0.00582445
19.8662,19.6441,57.7815,-0.0151625
12.8378,23.5678,78.7775,0.0336338
-27.5558,5.75298,74.1063,0.159806
-27.4152,5.77995,25.4083,0.0251884
15.9575,-19.9827,7.77675,-0.00526154
-10.4405,-23.1053,-7.63913,0.00620067
-28.0663,-3.00387,68.7813,0.0788219
-10.3948,25.2768,56.3517,-0.0998704
-18.8816,18.9536,5.87096,0.0352545
21.3525,15.5463,4.15001,0.0297134
20.4161,17.4882,6.23642,-0.0341444
-25.1967,9.95643,81.0551,0.120971
27.9067,1.33577,7.16634,-0.0525234
-18.9579,-18.9475,82.2701,0.00856352
4.52235,-26.2847,49.414,-0.0583045
19.6275,-20.0045,32.849,-0.0675406
-23.4369,4.07202,103.652,0.022939
-2.83747,-26.5093,32.2455,0.0598903
-24.7537,-13.4514,59.4941,0.0208519
0.0629036,-26.7488,52.1777,-0.0171717
21.8525,17.0409,51.5282,0.143002
26.4009,3.17334,8.73618,-0.0281171
21.7,12.8438,95.326,0.0156672
10.5242,25.2809,56.549,-0.110771
23.9618,13.1534,50.965,0.075845
-12.5486,24.2333,45.183,-0.0428859
-4.87499,-26.3819,26.0763,0.0487466
10.4459,24.8167,10.4875,-0.00153184
10.8006,-23.3216,7.75277,-0.0227463
-28.1155,-1.08124,58.7901,0.0980663
-27.4157,-3.41503,4.58648,0.0437094
27.8558,0.911642,53.0934,-0.0140738
-9.55869,23.6099,95.4142,-0.0136063
-21.7398,-16.4766,69.2446,0.00512648
8.50386,-25.801,65.9775,-0.0641214
22.1244,-14.5869,11.7651,0.00275207
27.3837,-0.496787,22.5302,0.0469661
-27.7455,-7.06836,77.0695,0.0389118
2.84697,25.2093,-6.05051,-0.000173211
26.2394,-9.74099,19.4337,0.00875676
21.7202,-16.97,13.0138,-0.0314293
-18.022,-20.4303,46.5683,0.00924063
1.38298,27.1535,70.2614,0.0629592
-22.3939,-11.085,102.73,0.00780678
20.5232,-14.6871,4.37816,0.0646751
27.1765,-8.50313,84.0343,-0.0133083
15.1703,21.562,27.1459,-0.0436122
-22.9114,-9.2028,103.548,-0.0333607
-14.8082,21.8578,2.26889,-0.0139135
-26.9807,0.402456,91.7575,0.0593138
7.11323,-25.7742,73.5783,0.0306933
13.9511,-22.5102,89.1919,0.0684173
-12.1929,-23.161,11.9852,-0.0134928
21.323,-16.4156,55.2243,0.0782416
27.1737,-4.01688,38.0282,-0.0673084
-15.9637,17.7831,103.59,0.0342165
7.77127,25.8846,72.6825,0.0801194
-14.0081,-23.5015,71.7728,-0.0352111
10.6642,25.6456,55.1413,-0.0247054
3.35919,26.3493,60.56,0.0341415
25.7437,-9.29274,86.2621,-0.0768925
-5.9257,-25.5556,0.194925,0.0281413
-9.44278,-25.187,94.1237,0.0217355
-26.8041,1.92479,5.24816,-0.00239348
27.7608,5.04144,62.3101,0.161251
4.81954,24.9067,-7.50841,0.00465775
0.183793,25.2408,95.7138,0.00383031
25.4897,11.7983,84.8622,0.00042212
25.2204,1.66457,99.2841,-0.00815332
-21.3925,16.1549,30.6897,0.115555
-18.2289,20.1954,71.9035,-0.0108287
-11.6866,-24.0415,63.9588,0.0433331
-25.3417,10.9316,28.4228,0.0542405
12.9877,-21.6886,99.8559,0.00681853
-27.064,-4.16852,85.7379,0.0276904
16.2576,-22.851,41.0887,0.0573773
-27.0272,1.20215,67.9194,0.0254149
-23.5266,-8.38458,102.836,0.0256926
11.3016,-24.2586,67.4734,0.0363307
-26.0573,7.39567,16.9873,-0.0348471
-5.26674,-26.8391,39.8025,-0.190961
8.54232,23.8015,-1.74737,-0.00585353
-24.0965,-7.58613,98.2848,0.00276685
5.15902,-25.6403,12.0773,-0.0614352
-1.89983,-26.4053,84.8442,-0.0116484
24.9132,13.0095,78.4407,0.136342
27.1866,-1.9786,8.62651,-0.0168912
-4.6833,24.8919,99.5827,-0.000480771
-16.9866,19.7919,13.3393,-0.00463438
-9.71423,-24.6296,71.586,0.0541444
2.3792,-26.4503,84.8266,0.0476217
21.9819,15.1855,25.0812,0.0729556
-24.4613,12.5885,15.2032,0.0734987
16.7093,21.8487,30.6682,0.0210702
-26.9327,-5.68536,34.6842,0.0423706
27.4444,-6.31392,7.04839,0.00871158
-2.14991,25.9169,85.7262,0.0209563
-20.8496,13.3405,103.866,-0.0423676
21.2942,17.8384,14.4637,0.0593624
20.5469,17.8021,35.5429,-0.0551571
-21.343,-17.5254,63.4435,0.0291301
25.9383,-8.40277,15.3971,0.0923467
13.8516,21.1607,-6.23911,-0.000521779
16.5996,-19.0525,-5.45086,0.00528657
-9.94807,-25.5209,61.9504,0.109529
3.31675,27.7645,52.5955,0.110446
6.58866,-24.4331,99.7515,-0.000751972
21.6882,-17.9493,51.0638,-0.00689924
27.8842,5.30717,48.846,0.167849
27.6019,-0.609984,76.3846,-0.10588
23.3235,10.0466,-2.10936,0.0146625
25.7683,-11.6711,57.8697,0.0931702
22.677,-15.3774,24.1077,-0.0253657
-20.3172,-15.1322,-3.47569,-0.00057292
13.4615,21.4421,96.1766,0.0156699
3.13878,27.2772,47.5283,0.150513
-7.09494,-26.4223,26.7268,0.0153182
2.05181,-25.9124,91.6329,0.0081346
-13.7605,22.4262,9.19096,0.0193179
20.9602,16.5525,87.2566,-0.000909686
25.2176,12.2384,20.7565,0.0745742
-9.97496,-23.4383,96.9207,-0.0106263
24.7994,11.8561,25.6632,-0.0391591
-26.3048,8.16747,48.0633,-0.129082
1.17775,25.2297,96.4565,-0.00674891
14.1154,22.5467,62.1204,-0.0550278
14.1827,23.7853,27.3089,-0.0221815
19.2676,-20.6078,84.9566,0.0211862
22.8247,13.8095,9.46464,0.0489764
-26.9244,4.8812,79.0902,-0.128541
12.3004,24.4185,44.005,-0.0453396
-21.9457,-12.6267,-1.94462,0.0131741
15.5467,22.2931,71.1435,0.0111384
12.9216,24.0817,21.6628,0.0531864
13.579,-23.1143,49.5429,0.0504444
